wellName,datasetName,MD,GR
,,M,gAPI
GAG-  2A,PUBLIC_000,310.5912,25.469
GAG-  2A,PUBLIC_000,310.7436,26.469
GAG-  2A,PUBLIC_000,310.896,26.328
GAG-  2A,PUBLIC_000,311.0484,26.719
GAG-  2A,PUBLIC_000,311.2008,25.422
GAG-  2A,PUBLIC_000,311.3532,25
GAG-  2A,PUBLIC_000,311.5056,23.984
GAG-  2A,PUBLIC_000,311.658,26.531
GAG-  2A,PUBLIC_000,311.8104,28.172
GAG-  2A,PUBLIC_000,311.9628,30.75
GAG-  2A,PUBLIC_000,312.1152,29.172
GAG-  2A,PUBLIC_000,312.2676,29.156
GAG-  2A,PUBLIC_000,312.42,29.109
GAG-  2A,PUBLIC_000,312.5724,28.422
GAG-  2A,PUBLIC_000,312.7248,27.047
GAG-  2A,PUBLIC_000,312.8772,26.109
GAG-  2A,PUBLIC_000,313.0296,23.516
GAG-  2A,PUBLIC_000,313.182,22.906
GAG-  2A,PUBLIC_000,313.3344,23.578
GAG-  2A,PUBLIC_000,313.4868,25.922
GAG-  2A,PUBLIC_000,313.6392,25.641
GAG-  2A,PUBLIC_000,313.7916,25.609
GAG-  2A,PUBLIC_000,313.944,25.547
GAG-  2A,PUBLIC_000,314.0964,29.797
GAG-  2A,PUBLIC_000,314.2488,29.297
GAG-  2A,PUBLIC_000,314.4012,32.312
GAG-  2A,PUBLIC_000,314.5536,29.984
GAG-  2A,PUBLIC_000,314.706,30.422
GAG-  2A,PUBLIC_000,314.8584,28.719
GAG-  2A,PUBLIC_000,315.0108,29.312
GAG-  2A,PUBLIC_000,315.1632,29.719
GAG-  2A,PUBLIC_000,315.3156,31.375
GAG-  2A,PUBLIC_000,315.468,30.469
GAG-  2A,PUBLIC_000,315.6204,30.5
GAG-  2A,PUBLIC_000,315.7728,29.188
GAG-  2A,PUBLIC_000,315.9252,31.047
GAG-  2A,PUBLIC_000,316.0776,28.781
GAG-  2A,PUBLIC_000,316.23,29.047
GAG-  2A,PUBLIC_000,316.3824,29.359
GAG-  2A,PUBLIC_000,316.5348,32.812
GAG-  2A,PUBLIC_000,316.6872,31.594
GAG-  2A,PUBLIC_000,316.8396,28.078
GAG-  2A,PUBLIC_000,316.992,25.844
GAG-  2A,PUBLIC_000,317.1444,26.766
GAG-  2A,PUBLIC_000,317.2968,28.047
GAG-  2A,PUBLIC_000,317.4492,29.828
GAG-  2A,PUBLIC_000,317.6016,29.328
GAG-  2A,PUBLIC_000,317.754,31.688
GAG-  2A,PUBLIC_000,317.9064,29
GAG-  2A,PUBLIC_000,318.0588,27.578
GAG-  2A,PUBLIC_000,318.2112,21.672
GAG-  2A,PUBLIC_000,318.3636,23.953
GAG-  2A,PUBLIC_000,318.516,27.188
GAG-  2A,PUBLIC_000,318.6684,30.766
GAG-  2A,PUBLIC_000,318.8208,29.453
GAG-  2A,PUBLIC_000,318.9732,28.594
GAG-  2A,PUBLIC_000,319.1256,27.875
GAG-  2A,PUBLIC_000,319.278,29.375
GAG-  2A,PUBLIC_000,319.4304,29.266
GAG-  2A,PUBLIC_000,319.5828,30.281
GAG-  2A,PUBLIC_000,319.7352,29.672
GAG-  2A,PUBLIC_000,319.8876,30.344
GAG-  2A,PUBLIC_000,320.04,30.062
GAG-  2A,PUBLIC_000,320.1924,28.203
GAG-  2A,PUBLIC_000,320.3448,24.625
GAG-  2A,PUBLIC_000,320.4972,25.203
GAG-  2A,PUBLIC_000,320.6496,24.891
GAG-  2A,PUBLIC_000,320.802,28.516
GAG-  2A,PUBLIC_000,320.9544,28.312
GAG-  2A,PUBLIC_000,321.1068,31.547
GAG-  2A,PUBLIC_000,321.2592,29.203
GAG-  2A,PUBLIC_000,321.4116,28.797
GAG-  2A,PUBLIC_000,321.564,27.453
GAG-  2A,PUBLIC_000,321.7164,27.75
GAG-  2A,PUBLIC_000,321.8688,28.125
GAG-  2A,PUBLIC_000,322.0212,26.547
GAG-  2A,PUBLIC_000,322.1736,25.688
GAG-  2A,PUBLIC_000,322.326,24.359
GAG-  2A,PUBLIC_000,322.4784,27.219
GAG-  2A,PUBLIC_000,322.6308,29.438
GAG-  2A,PUBLIC_000,322.7832,30.078
GAG-  2A,PUBLIC_000,322.9356,29.406
GAG-  2A,PUBLIC_000,323.088,28.391
GAG-  2A,PUBLIC_000,323.2404,26.766
GAG-  2A,PUBLIC_000,323.3928,25.203
GAG-  2A,PUBLIC_000,323.5452,24.922
GAG-  2A,PUBLIC_000,323.6976,26.469
GAG-  2A,PUBLIC_000,323.85,27.078
GAG-  2A,PUBLIC_000,324.0024,27.188
GAG-  2A,PUBLIC_000,324.1548,26.016
GAG-  2A,PUBLIC_000,324.3072,24.516
GAG-  2A,PUBLIC_000,324.4596,24.141
GAG-  2A,PUBLIC_000,324.612,26.25
GAG-  2A,PUBLIC_000,324.7644,26.531
GAG-  2A,PUBLIC_000,324.9168,27.422
GAG-  2A,PUBLIC_000,325.0692,28.188
GAG-  2A,PUBLIC_000,325.2216,29.406
GAG-  2A,PUBLIC_000,325.374,31.062
GAG-  2A,PUBLIC_000,325.5264,31.688
GAG-  2A,PUBLIC_000,325.6788,32.375
GAG-  2A,PUBLIC_000,325.8312,30.703
GAG-  2A,PUBLIC_000,325.9836,27.766
GAG-  2A,PUBLIC_000,326.136,29.016
GAG-  2A,PUBLIC_000,326.2884,28.734
GAG-  2A,PUBLIC_000,326.4408,28.734
GAG-  2A,PUBLIC_000,326.5932,25.547
GAG-  2A,PUBLIC_000,326.7456,25.641
GAG-  2A,PUBLIC_000,326.898,27.266
GAG-  2A,PUBLIC_000,327.0504,28.172
GAG-  2A,PUBLIC_000,327.2028,29.375
GAG-  2A,PUBLIC_000,327.3552,30.438
GAG-  2A,PUBLIC_000,327.5076,31.234
GAG-  2A,PUBLIC_000,327.66,30.344
GAG-  2A,PUBLIC_000,327.8124,28.922
GAG-  2A,PUBLIC_000,327.9648,29.469
GAG-  2A,PUBLIC_000,328.1172,27.156
GAG-  2A,PUBLIC_000,328.2696,24.938
GAG-  2A,PUBLIC_000,328.422,22.641
GAG-  2A,PUBLIC_000,328.5744,22.969
GAG-  2A,PUBLIC_000,328.7268,26.266
GAG-  2A,PUBLIC_000,328.8792,26.641
GAG-  2A,PUBLIC_000,329.0316,25.016
GAG-  2A,PUBLIC_000,329.184,21.984
GAG-  2A,PUBLIC_000,329.3364,22.891
GAG-  2A,PUBLIC_000,329.4888,26.703
GAG-  2A,PUBLIC_000,329.6412,29
GAG-  2A,PUBLIC_000,329.7936,28.641
GAG-  2A,PUBLIC_000,329.946,28.766
GAG-  2A,PUBLIC_000,330.0984,28.422
GAG-  2A,PUBLIC_000,330.2508,30.406
GAG-  2A,PUBLIC_000,330.4032,33.5
GAG-  2A,PUBLIC_000,330.5556,35.594
GAG-  2A,PUBLIC_000,330.708,36.969
GAG-  2A,PUBLIC_000,330.8604,34.562
GAG-  2A,PUBLIC_000,331.0128,33
GAG-  2A,PUBLIC_000,331.1652,30.328
GAG-  2A,PUBLIC_000,331.3176,29.219
GAG-  2A,PUBLIC_000,331.47,29.734
GAG-  2A,PUBLIC_000,331.6224,26.812
GAG-  2A,PUBLIC_000,331.7748,26.875
GAG-  2A,PUBLIC_000,331.9272,26.562
GAG-  2A,PUBLIC_000,332.0796,30.156
GAG-  2A,PUBLIC_000,332.232,31.406
GAG-  2A,PUBLIC_000,332.3844,30.094
GAG-  2A,PUBLIC_000,332.5368,30.656
GAG-  2A,PUBLIC_000,332.6892,29.406
GAG-  2A,PUBLIC_000,332.8416,30.062
GAG-  2A,PUBLIC_000,332.994,27.453
GAG-  2A,PUBLIC_000,333.1464,27.172
GAG-  2A,PUBLIC_000,333.2988,25.547
GAG-  2A,PUBLIC_000,333.4512,27.281
GAG-  2A,PUBLIC_000,333.6036,28.766
GAG-  2A,PUBLIC_000,333.756,31.281
GAG-  2A,PUBLIC_000,333.9084,31.234
GAG-  2A,PUBLIC_000,334.0608,30.469
GAG-  2A,PUBLIC_000,334.2132,29.297
GAG-  2A,PUBLIC_000,334.3656,27.391
GAG-  2A,PUBLIC_000,334.518,28.797
GAG-  2A,PUBLIC_000,334.6704,31.016
GAG-  2A,PUBLIC_000,334.8228,34.531
GAG-  2A,PUBLIC_000,334.9752,32.406
GAG-  2A,PUBLIC_000,335.1276,30.156
GAG-  2A,PUBLIC_000,335.28,27.578
GAG-  2A,PUBLIC_000,335.4324,28.266
GAG-  2A,PUBLIC_000,335.5848,30.625
GAG-  2A,PUBLIC_000,335.7372,29.578
GAG-  2A,PUBLIC_000,335.8896,29.141
GAG-  2A,PUBLIC_000,336.042,30
GAG-  2A,PUBLIC_000,336.1944,33.188
GAG-  2A,PUBLIC_000,336.3468,33.219
GAG-  2A,PUBLIC_000,336.4992,31.938
GAG-  2A,PUBLIC_000,336.6516,30.406
GAG-  2A,PUBLIC_000,336.804,28.141
GAG-  2A,PUBLIC_000,336.9564,25.844
GAG-  2A,PUBLIC_000,337.1088,24.203
GAG-  2A,PUBLIC_000,337.2612,25.594
GAG-  2A,PUBLIC_000,337.4136,26.734
GAG-  2A,PUBLIC_000,337.566,27.812
GAG-  2A,PUBLIC_000,337.7184,30.938
GAG-  2A,PUBLIC_000,337.8708,32.062
GAG-  2A,PUBLIC_000,338.0232,32.594
GAG-  2A,PUBLIC_000,338.1756,30.031
GAG-  2A,PUBLIC_000,338.328,29.422
GAG-  2A,PUBLIC_000,338.4804,25.812
GAG-  2A,PUBLIC_000,338.6328,24.562
GAG-  2A,PUBLIC_000,338.7852,23.625
GAG-  2A,PUBLIC_000,338.9376,25
GAG-  2A,PUBLIC_000,339.09,26.156
GAG-  2A,PUBLIC_000,339.2424,24.516
GAG-  2A,PUBLIC_000,339.3948,26.109
GAG-  2A,PUBLIC_000,339.5472,27.828
GAG-  2A,PUBLIC_000,339.6996,32.625
GAG-  2A,PUBLIC_000,339.852,31.344
GAG-  2A,PUBLIC_000,340.0044,29.766
GAG-  2A,PUBLIC_000,340.1568,27.578
GAG-  2A,PUBLIC_000,340.3092,29.125
GAG-  2A,PUBLIC_000,340.4616,28.109
GAG-  2A,PUBLIC_000,340.614,28.797
GAG-  2A,PUBLIC_000,340.7664,28.312
GAG-  2A,PUBLIC_000,340.9188,29.656
GAG-  2A,PUBLIC_000,341.0712,26.688
GAG-  2A,PUBLIC_000,341.2236,27.828
GAG-  2A,PUBLIC_000,341.376,26.812
GAG-  2A,PUBLIC_000,341.5284,29.719
GAG-  2A,PUBLIC_000,341.6808,29.141
GAG-  2A,PUBLIC_000,341.8332,30.469
GAG-  2A,PUBLIC_000,341.9856,30.812
GAG-  2A,PUBLIC_000,342.138,30.562
GAG-  2A,PUBLIC_000,342.2904,29.484
GAG-  2A,PUBLIC_000,342.4428,27.469
GAG-  2A,PUBLIC_000,342.5952,28.312
GAG-  2A,PUBLIC_000,342.7476,31.266
GAG-  2A,PUBLIC_000,342.9,30.953
GAG-  2A,PUBLIC_000,343.0524,32.531
GAG-  2A,PUBLIC_000,343.2048,31.234
GAG-  2A,PUBLIC_000,343.3572,31.953
GAG-  2A,PUBLIC_000,343.5096,29.141
GAG-  2A,PUBLIC_000,343.662,27.172
GAG-  2A,PUBLIC_000,343.8144,27.766
GAG-  2A,PUBLIC_000,343.9668,27.25
GAG-  2A,PUBLIC_000,344.1192,29.375
GAG-  2A,PUBLIC_000,344.2716,30.469
GAG-  2A,PUBLIC_000,344.424,32.25
GAG-  2A,PUBLIC_000,344.5764,30.797
GAG-  2A,PUBLIC_000,344.7288,28.453
GAG-  2A,PUBLIC_000,344.8812,29.484
GAG-  2A,PUBLIC_000,345.0336,28.844
GAG-  2A,PUBLIC_000,345.186,32.031
GAG-  2A,PUBLIC_000,345.3384,31.047
GAG-  2A,PUBLIC_000,345.4908,34.031
GAG-  2A,PUBLIC_000,345.6432,33.094
GAG-  2A,PUBLIC_000,345.7956,32.688
GAG-  2A,PUBLIC_000,345.948,32.281
GAG-  2A,PUBLIC_000,346.1004,34.219
GAG-  2A,PUBLIC_000,346.2528,34.906
GAG-  2A,PUBLIC_000,346.4052,33.281
GAG-  2A,PUBLIC_000,346.5576,29.719
GAG-  2A,PUBLIC_000,346.71,31.641
GAG-  2A,PUBLIC_000,346.8624,31.297
GAG-  2A,PUBLIC_000,347.0148,29.656
GAG-  2A,PUBLIC_000,347.1672,29.75
GAG-  2A,PUBLIC_000,347.3196,30.859
GAG-  2A,PUBLIC_000,347.472,32.562
GAG-  2A,PUBLIC_000,347.6244,32.531
GAG-  2A,PUBLIC_000,347.7768,33.062
GAG-  2A,PUBLIC_000,347.9292,34
GAG-  2A,PUBLIC_000,348.0816,34.281
GAG-  2A,PUBLIC_000,348.234,32.094
GAG-  2A,PUBLIC_000,348.3864,31.5
GAG-  2A,PUBLIC_000,348.5388,32.219
GAG-  2A,PUBLIC_000,348.6912,34.875
GAG-  2A,PUBLIC_000,348.8436,36.469
GAG-  2A,PUBLIC_000,348.996,32.781
GAG-  2A,PUBLIC_000,349.1484,32
GAG-  2A,PUBLIC_000,349.3008,28.047
GAG-  2A,PUBLIC_000,349.4532,26.812
GAG-  2A,PUBLIC_000,349.6056,23.906
GAG-  2A,PUBLIC_000,349.758,26.125
GAG-  2A,PUBLIC_000,349.9104,26.781
GAG-  2A,PUBLIC_000,350.0628,26.516
GAG-  2A,PUBLIC_000,350.2152,23.625
GAG-  2A,PUBLIC_000,350.3676,23.578
GAG-  2A,PUBLIC_000,350.52,23.281
GAG-  2A,PUBLIC_000,350.6724,22.75
GAG-  2A,PUBLIC_000,350.8248,21.203
GAG-  2A,PUBLIC_000,350.9772,23.766
GAG-  2A,PUBLIC_000,351.1296,26.188
GAG-  2A,PUBLIC_000,351.282,25.172
GAG-  2A,PUBLIC_000,351.4344,22.906
GAG-  2A,PUBLIC_000,351.5868,22.016
GAG-  2A,PUBLIC_000,351.7392,23.656
GAG-  2A,PUBLIC_000,351.8916,25.531
GAG-  2A,PUBLIC_000,352.044,24.578
GAG-  2A,PUBLIC_000,352.1964,24.625
GAG-  2A,PUBLIC_000,352.3488,22.359
GAG-  2A,PUBLIC_000,352.5012,26.188
GAG-  2A,PUBLIC_000,352.6536,29.688
GAG-  2A,PUBLIC_000,352.806,32.344
GAG-  2A,PUBLIC_000,352.9584,32
GAG-  2A,PUBLIC_000,353.1108,29.75
GAG-  2A,PUBLIC_000,353.2632,28.766
GAG-  2A,PUBLIC_000,353.4156,26.891
GAG-  2A,PUBLIC_000,353.568,24.594
GAG-  2A,PUBLIC_000,353.7204,23.547
GAG-  2A,PUBLIC_000,353.8728,22.906
GAG-  2A,PUBLIC_000,354.0252,22.719
GAG-  2A,PUBLIC_000,354.1776,23.5
GAG-  2A,PUBLIC_000,354.33,23.125
GAG-  2A,PUBLIC_000,354.4824,23.969
GAG-  2A,PUBLIC_000,354.6348,25.531
GAG-  2A,PUBLIC_000,354.7872,28.172
GAG-  2A,PUBLIC_000,354.9396,28.891
GAG-  2A,PUBLIC_000,355.092,26.938
GAG-  2A,PUBLIC_000,355.2444,27.203
GAG-  2A,PUBLIC_000,355.3968,29.141
GAG-  2A,PUBLIC_000,355.5492,29.469
GAG-  2A,PUBLIC_000,355.7016,26.828
GAG-  2A,PUBLIC_000,355.854,27.031
GAG-  2A,PUBLIC_000,356.0064,27.703
GAG-  2A,PUBLIC_000,356.1588,27.062
GAG-  2A,PUBLIC_000,356.3112,25.172
GAG-  2A,PUBLIC_000,356.4636,25.172
GAG-  2A,PUBLIC_000,356.616,26.859
GAG-  2A,PUBLIC_000,356.7684,26.25
GAG-  2A,PUBLIC_000,356.9208,24.625
GAG-  2A,PUBLIC_000,357.0732,23.344
GAG-  2A,PUBLIC_000,357.2256,23.438
GAG-  2A,PUBLIC_000,357.378,23.812
GAG-  2A,PUBLIC_000,357.5304,24.5
GAG-  2A,PUBLIC_000,357.6828,24.359
GAG-  2A,PUBLIC_000,357.8352,24.906
GAG-  2A,PUBLIC_000,357.9876,26.797
GAG-  2A,PUBLIC_000,358.14,26.516
GAG-  2A,PUBLIC_000,358.2924,25.906
GAG-  2A,PUBLIC_000,358.4448,24.891
GAG-  2A,PUBLIC_000,358.5972,26.891
GAG-  2A,PUBLIC_000,358.7496,28.906
GAG-  2A,PUBLIC_000,358.902,28.938
GAG-  2A,PUBLIC_000,359.0544,27.5
GAG-  2A,PUBLIC_000,359.2068,24.188
GAG-  2A,PUBLIC_000,359.3592,24.859
GAG-  2A,PUBLIC_000,359.5116,26.219
GAG-  2A,PUBLIC_000,359.664,28.422
GAG-  2A,PUBLIC_000,359.8164,29.984
GAG-  2A,PUBLIC_000,359.9688,26.766
GAG-  2A,PUBLIC_000,360.1212,26.5
GAG-  2A,PUBLIC_000,360.2736,24.562
GAG-  2A,PUBLIC_000,360.426,24.531
GAG-  2A,PUBLIC_000,360.5784,24.609
GAG-  2A,PUBLIC_000,360.7308,26.344
GAG-  2A,PUBLIC_000,360.8832,28.75
GAG-  2A,PUBLIC_000,361.0356,28.969
GAG-  2A,PUBLIC_000,361.188,26.547
GAG-  2A,PUBLIC_000,361.3404,24.859
GAG-  2A,PUBLIC_000,361.4928,24.656
GAG-  2A,PUBLIC_000,361.6452,24.75
GAG-  2A,PUBLIC_000,361.7976,25.047
GAG-  2A,PUBLIC_000,361.95,23.641
GAG-  2A,PUBLIC_000,362.1024,23.641
GAG-  2A,PUBLIC_000,362.2548,24.984
GAG-  2A,PUBLIC_000,362.4072,26.516
GAG-  2A,PUBLIC_000,362.5596,26.438
GAG-  2A,PUBLIC_000,362.712,27.344
GAG-  2A,PUBLIC_000,362.8644,28.406
GAG-  2A,PUBLIC_000,363.0168,28.422
GAG-  2A,PUBLIC_000,363.1692,27.156
GAG-  2A,PUBLIC_000,363.3216,26.875
GAG-  2A,PUBLIC_000,363.474,28.172
GAG-  2A,PUBLIC_000,363.6264,28.469
GAG-  2A,PUBLIC_000,363.7788,27.188
GAG-  2A,PUBLIC_000,363.9312,25.969
GAG-  2A,PUBLIC_000,364.0836,27.031
GAG-  2A,PUBLIC_000,364.236,28.641
GAG-  2A,PUBLIC_000,364.3884,27.562
GAG-  2A,PUBLIC_000,364.5408,26.094
GAG-  2A,PUBLIC_000,364.6932,25.172
GAG-  2A,PUBLIC_000,364.8456,28.141
GAG-  2A,PUBLIC_000,364.998,29.25
GAG-  2A,PUBLIC_000,365.1504,30.125
GAG-  2A,PUBLIC_000,365.3028,32.375
GAG-  2A,PUBLIC_000,365.4552,31.094
GAG-  2A,PUBLIC_000,365.6076,29.219
GAG-  2A,PUBLIC_000,365.76,26.234
GAG-  2A,PUBLIC_000,365.9124,27.75
GAG-  2A,PUBLIC_000,366.0648,30.641
GAG-  2A,PUBLIC_000,366.2172,28.766
GAG-  2A,PUBLIC_000,366.3696,29.094
GAG-  2A,PUBLIC_000,366.522,29.688
GAG-  2A,PUBLIC_000,366.6744,34.844
GAG-  2A,PUBLIC_000,366.8268,33.25
GAG-  2A,PUBLIC_000,366.9792,33.25
GAG-  2A,PUBLIC_000,367.1316,30.047
GAG-  2A,PUBLIC_000,367.284,32.781
GAG-  2A,PUBLIC_000,367.4364,33.25
GAG-  2A,PUBLIC_000,367.5888,32
GAG-  2A,PUBLIC_000,367.7412,30.859
GAG-  2A,PUBLIC_000,367.8936,28.172
GAG-  2A,PUBLIC_000,368.046,28.797
GAG-  2A,PUBLIC_000,368.1984,29.219
GAG-  2A,PUBLIC_000,368.3508,32.406
GAG-  2A,PUBLIC_000,368.5032,31.109
GAG-  2A,PUBLIC_000,368.6556,30.375
GAG-  2A,PUBLIC_000,368.808,30.766
GAG-  2A,PUBLIC_000,368.9604,33.594
GAG-  2A,PUBLIC_000,369.1128,36.094
GAG-  2A,PUBLIC_000,369.2652,36.344
GAG-  2A,PUBLIC_000,369.4176,33.781
GAG-  2A,PUBLIC_000,369.57,34.562
GAG-  2A,PUBLIC_000,369.7224,31.031
GAG-  2A,PUBLIC_000,369.8748,34.938
GAG-  2A,PUBLIC_000,370.0272,32.094
GAG-  2A,PUBLIC_000,370.1796,33.438
GAG-  2A,PUBLIC_000,370.332,29.828
GAG-  2A,PUBLIC_000,370.4844,29.516
GAG-  2A,PUBLIC_000,370.6368,26.969
GAG-  2A,PUBLIC_000,370.7892,30.688
GAG-  2A,PUBLIC_000,370.9416,30.938
GAG-  2A,PUBLIC_000,371.094,33.625
GAG-  2A,PUBLIC_000,371.2464,31.891
GAG-  2A,PUBLIC_000,371.3988,32.875
GAG-  2A,PUBLIC_000,371.5512,35.031
GAG-  2A,PUBLIC_000,371.7036,35.062
GAG-  2A,PUBLIC_000,371.856,35.656
GAG-  2A,PUBLIC_000,372.0084,34
GAG-  2A,PUBLIC_000,372.1608,35.062
GAG-  2A,PUBLIC_000,372.3132,34.406
GAG-  2A,PUBLIC_000,372.4656,35.25
GAG-  2A,PUBLIC_000,372.618,31.906
GAG-  2A,PUBLIC_000,372.7704,30.953
GAG-  2A,PUBLIC_000,372.9228,31.344
GAG-  2A,PUBLIC_000,373.0752,31.016
GAG-  2A,PUBLIC_000,373.2276,30.688
GAG-  2A,PUBLIC_000,373.38,28.438
GAG-  2A,PUBLIC_000,373.5324,31.344
GAG-  2A,PUBLIC_000,373.6848,33.312
GAG-  2A,PUBLIC_000,373.8372,32.469
GAG-  2A,PUBLIC_000,373.9896,32.625
GAG-  2A,PUBLIC_000,374.142,32
GAG-  2A,PUBLIC_000,374.2944,31.953
GAG-  2A,PUBLIC_000,374.4468,29.859
GAG-  2A,PUBLIC_000,374.5992,26.25
GAG-  2A,PUBLIC_000,374.7516,28.875
GAG-  2A,PUBLIC_000,374.904,32.844
GAG-  2A,PUBLIC_000,375.0564,37
GAG-  2A,PUBLIC_000,375.2088,34.312
GAG-  2A,PUBLIC_000,375.3612,30.75
GAG-  2A,PUBLIC_000,375.5136,29.812
GAG-  2A,PUBLIC_000,375.666,29.141
GAG-  2A,PUBLIC_000,375.8184,26.094
GAG-  2A,PUBLIC_000,375.9708,26.422
GAG-  2A,PUBLIC_000,376.1232,29.406
GAG-  2A,PUBLIC_000,376.2756,31.422
GAG-  2A,PUBLIC_000,376.428,29.438
GAG-  2A,PUBLIC_000,376.5804,29.078
GAG-  2A,PUBLIC_000,376.7328,31.672
GAG-  2A,PUBLIC_000,376.8852,32.344
GAG-  2A,PUBLIC_000,377.0376,32.594
GAG-  2A,PUBLIC_000,377.19,32.344
GAG-  2A,PUBLIC_000,377.3424,32.75
GAG-  2A,PUBLIC_000,377.4948,31.578
GAG-  2A,PUBLIC_000,377.6472,31.484
GAG-  2A,PUBLIC_000,377.7996,32.25
GAG-  2A,PUBLIC_000,377.952,31.844
GAG-  2A,PUBLIC_000,378.1044,32.938
GAG-  2A,PUBLIC_000,378.2568,35.406
GAG-  2A,PUBLIC_000,378.4092,37.719
GAG-  2A,PUBLIC_000,378.5616,36.625
GAG-  2A,PUBLIC_000,378.714,33.688
GAG-  2A,PUBLIC_000,378.8664,30.5
GAG-  2A,PUBLIC_000,379.0188,33.344
GAG-  2A,PUBLIC_000,379.1712,33.188
GAG-  2A,PUBLIC_000,379.3236,36.031
GAG-  2A,PUBLIC_000,379.476,32.844
GAG-  2A,PUBLIC_000,379.6284,32.219
GAG-  2A,PUBLIC_000,379.7808,30.891
GAG-  2A,PUBLIC_000,379.9332,31.234
GAG-  2A,PUBLIC_000,380.0856,31.609
GAG-  2A,PUBLIC_000,380.238,29.719
GAG-  2A,PUBLIC_000,380.3904,29.141
GAG-  2A,PUBLIC_000,380.5428,31.516
GAG-  2A,PUBLIC_000,380.6952,32.625
GAG-  2A,PUBLIC_000,380.8476,32.969
GAG-  2A,PUBLIC_000,381,29.938
GAG-  2A,PUBLIC_000,381.1524,30.703
GAG-  2A,PUBLIC_000,381.3048,30.344
GAG-  2A,PUBLIC_000,381.4572,30.047
GAG-  2A,PUBLIC_000,381.6096,31.859
GAG-  2A,PUBLIC_000,381.762,31.75
GAG-  2A,PUBLIC_000,381.9144,33.969
GAG-  2A,PUBLIC_000,382.0668,33.875
GAG-  2A,PUBLIC_000,382.2192,34.594
GAG-  2A,PUBLIC_000,382.3716,32.656
GAG-  2A,PUBLIC_000,382.524,30.969
GAG-  2A,PUBLIC_000,382.6764,29.641
GAG-  2A,PUBLIC_000,382.8288,32.938
GAG-  2A,PUBLIC_000,382.9812,35.688
GAG-  2A,PUBLIC_000,383.1336,37
GAG-  2A,PUBLIC_000,383.286,35.938
GAG-  2A,PUBLIC_000,383.4384,36.875
GAG-  2A,PUBLIC_000,383.5908,35.594
GAG-  2A,PUBLIC_000,383.7432,36.375
GAG-  2A,PUBLIC_000,383.8956,32.531
GAG-  2A,PUBLIC_000,384.048,35.094
GAG-  2A,PUBLIC_000,384.2004,35.375
GAG-  2A,PUBLIC_000,384.3528,36.531
GAG-  2A,PUBLIC_000,384.5052,34.875
GAG-  2A,PUBLIC_000,384.6576,35.188
GAG-  2A,PUBLIC_000,384.81,35.938
GAG-  2A,PUBLIC_000,384.9624,38
GAG-  2A,PUBLIC_000,385.1148,35.438
GAG-  2A,PUBLIC_000,385.2672,35
GAG-  2A,PUBLIC_000,385.4196,33.656
GAG-  2A,PUBLIC_000,385.572,33.781
GAG-  2A,PUBLIC_000,385.7244,33.188
GAG-  2A,PUBLIC_000,385.8768,33.969
GAG-  2A,PUBLIC_000,386.0292,33.219
GAG-  2A,PUBLIC_000,386.1816,30.688
GAG-  2A,PUBLIC_000,386.334,27.828
GAG-  2A,PUBLIC_000,386.4864,28.5
GAG-  2A,PUBLIC_000,386.6388,30.516
GAG-  2A,PUBLIC_000,386.7912,33.312
GAG-  2A,PUBLIC_000,386.9436,34.188
GAG-  2A,PUBLIC_000,387.096,34.312
GAG-  2A,PUBLIC_000,387.2484,31.703
GAG-  2A,PUBLIC_000,387.4008,31.625
GAG-  2A,PUBLIC_000,387.5532,31.156
GAG-  2A,PUBLIC_000,387.7056,33.281
GAG-  2A,PUBLIC_000,387.858,34.469
GAG-  2A,PUBLIC_000,388.0104,35.219
GAG-  2A,PUBLIC_000,388.1628,36.156
GAG-  2A,PUBLIC_000,388.3152,33.312
GAG-  2A,PUBLIC_000,388.4676,34.562
GAG-  2A,PUBLIC_000,388.62,34.406
GAG-  2A,PUBLIC_000,388.7724,38.594
GAG-  2A,PUBLIC_000,388.9248,39.719
GAG-  2A,PUBLIC_000,389.0772,38.562
GAG-  2A,PUBLIC_000,389.2296,35.156
GAG-  2A,PUBLIC_000,389.382,34.812
GAG-  2A,PUBLIC_000,389.5344,31.453
GAG-  2A,PUBLIC_000,389.6868,36.156
GAG-  2A,PUBLIC_000,389.8392,36.125
GAG-  2A,PUBLIC_000,389.9916,38.281
GAG-  2A,PUBLIC_000,390.144,36.375
GAG-  2A,PUBLIC_000,390.2964,34.375
GAG-  2A,PUBLIC_000,390.4488,36.125
GAG-  2A,PUBLIC_000,390.6012,41.094
GAG-  2A,PUBLIC_000,390.7536,41.094
GAG-  2A,PUBLIC_000,390.906,42.625
GAG-  2A,PUBLIC_000,391.0584,35.219
GAG-  2A,PUBLIC_000,391.2108,34.906
GAG-  2A,PUBLIC_000,391.3632,35.219
GAG-  2A,PUBLIC_000,391.5156,35.094
GAG-  2A,PUBLIC_000,391.668,34.125
GAG-  2A,PUBLIC_000,391.8204,34.344
GAG-  2A,PUBLIC_000,391.9728,35.438
GAG-  2A,PUBLIC_000,392.1252,40.062
GAG-  2A,PUBLIC_000,392.2776,38.156
GAG-  2A,PUBLIC_000,392.43,38.375
GAG-  2A,PUBLIC_000,392.5824,36.812
GAG-  2A,PUBLIC_000,392.7348,40.531
GAG-  2A,PUBLIC_000,392.8872,42.406
GAG-  2A,PUBLIC_000,393.0396,46.75
GAG-  2A,PUBLIC_000,393.192,45.125
